transaction_id,date,time,merchant_name,category,type,amount,payment_mode,upi_id,remarks
TXN01019,2026-01-28,22:16,Uber,Travel,Debit,1454,UPI,karthik@upi,Auto generated transaction
TXN01020,2026-01-29,10:05,Blinkit,Grocery,Debit,1330,UPI,karthik@upi,Auto generated transaction
TXN01021,2026-01-29,19:25,Zomato,Food,Debit,305,UPI,karthik@upi,Auto generated transaction
TXN01022,2026-01-29,17:50,Ola,Travel,Debit,2059,UPI,karthik@upi,Auto generated transaction
TXN01023,2026-01-29,13:35,HP Petrol Pump,Fuel,Debit,1185,UPI,karthik@upi,Auto generated transaction
TXN01024,2026-01-30,10:26,Zomato,Food,Debit,2493,UPI,karthik@upi,Auto generated transaction
TXN01025,2026-01-30,10:21,Blinkit,Grocery,Debit,861,UPI,karthik@upi,Auto generated transaction
TXN01026,2026-01-31,17:41,Inox Movies,Entertainment,Debit,2240,UPI,karthik@upi,Auto generated transaction
TXN01027,2026-01-31,14:08,Ola,Travel,Debit,2068,UPI,karthik@upi,Auto generated transaction
TXN01028,2026-02-01,15:14,HP Petrol Pump,Fuel,Debit,1263,UPI,karthik@upi,Auto generated transaction
TXN01029,2026-02-01,13:44,Blinkit,Grocery,Debit,2212,UPI,karthik@upi,Auto generated transaction
TXN01030,2026-02-01,22:13,Ola,Travel,Debit,2070,UPI,karthik@upi,Auto generated transaction
TXN01031,2026-02-02,20:29,Cafe Coffee Day,Food,Debit,2478,UPI,karthik@upi,Auto generated transaction
TXN01032,2026-02-02,20:00,Inox Movies,Entertainment,Debit,1249,UPI,karthik@upi,Auto generated transaction
TXN01033,2026-02-03,9:50,Google Pay Rewards,Credit,Credit,52,UPI,karthik@upi,Auto generated transaction
TXN01034,2026-02-03,7:07,Inox Movies,Entertainment,Debit,290,UPI,karthik@upi,Auto generated transaction
TXN01035,2026-02-04,9:18,Flipkart,Shopping,Debit,2007,UPI,karthik@upi,Auto generated transaction
TXN01036,2026-02-04,22:12,DMart,Grocery,Debit,2387,UPI,karthik@upi,Auto generated transaction
TXN01037,2026-02-05,15:51,Google Pay Rewards,Credit,Credit,14,UPI,karthik@upi,Auto generated transaction
TXN01038,2026-02-05,21:41,Swiggy,Food,Debit,87,UPI,karthik@upi,Auto generated transaction
TXN01039,2026-02-05,16:42,Flipkart,Shopping,Debit,2108,UPI,karthik@upi,Auto generated transaction
TXN01040,2026-02-05,15:18,Uber,Travel,Debit,636,UPI,karthik@upi,Auto generated transaction
TXN01041,2026-02-06,17:49,Hyderabad Metro,Travel,Debit,1349,UPI,karthik@upi,Auto generated transaction
TXN01042,2026-02-06,18:17,DMart,Grocery,Debit,193,UPI,karthik@upi,Auto generated transaction
TXN01043,2026-02-07,20:13,Swiggy,Food,Debit,388,UPI,karthik@upi,Auto generated transaction
TXN01044,2026-02-07,23:21,Blinkit,Grocery,Debit,1714,UPI,karthik@upi,Auto generated transaction
TXN01045,2026-02-07,13:05,Zomato,Food,Debit,1209,UPI,karthik@upi,Auto generated transaction
TXN01046,2026-02-08,12:40,HP Petrol Pump,Fuel,Debit,1322,UPI,karthik@upi,Auto generated transaction
TXN01047,2026-02-08,8:56,Swiggy,Food,Debit,2391,UPI,karthik@upi,Auto generated transaction
TXN01048,2026-02-08,23:34,Flipkart,Shopping,Debit,2167,UPI,karthik@upi,Auto generated transaction
TXN01049,2026-02-09,19:47,Uber,Travel,Debit,1481,UPI,karthik@upi,Auto generated transaction
TXN01050,2026-02-09,13:27,Swiggy,Food,Debit,1305,UPI,karthik@upi,Auto generated transaction
TXN01051,2026-02-09,14:26,Swiggy,Food,Debit,2012,UPI,karthik@upi,Auto generated transaction
TXN01052,2026-02-10,16:28,Inox Movies,Entertainment,Debit,452,UPI,karthik@upi,Auto generated transaction
TXN01053,2026-02-10,11:17,Swiggy,Food,Debit,1094,UPI,karthik@upi,Auto generated transaction
TXN01054,2026-02-11,14:59,DMart,Grocery,Debit,1802,UPI,karthik@upi,Auto generated transaction
TXN01055,2026-02-11,9:35,Uber,Travel,Debit,1562,UPI,karthik@upi,Auto generated transaction
TXN01056,2026-02-11,15:12,Blinkit,Grocery,Debit,699,UPI,karthik@upi,Auto generated transaction
TXN01057,2026-02-12,15:32,Swiggy,Food,Debit,218,UPI,karthik@upi,Auto generated transaction
TXN01058,2026-02-12,11:36,HP Petrol Pump,Fuel,Debit,116,UPI,karthik@upi,Auto generated transaction
TXN01059,2026-02-12,13:52,Amazon,Shopping,Debit,2463,UPI,karthik@upi,Auto generated transaction
TXN01060,2026-02-12,15:25,Zomato,Food,Debit,1900,UPI,karthik@upi,Auto generated transaction
TXN01061,2026-02-13,8:46,Zomato,Food,Debit,797,UPI,karthik@upi,Auto generated transaction
TXN01062,2026-02-13,15:54,Amazon,Shopping,Debit,2466,UPI,karthik@upi,Auto generated transaction
TXN01063,2026-02-13,9:24,Ola,Travel,Debit,1511,UPI,karthik@upi,Auto generated transaction
TXN01064,2026-02-14,13:40,Blinkit,Grocery,Debit,2120,UPI,karthik@upi,Auto generated transaction
TXN01065,2026-02-14,8:56,Swiggy,Food,Debit,1375,UPI,karthik@upi,Auto generated transaction
TXN01066,2026-02-15,23:33,Amazon,Shopping,Debit,656,UPI,karthik@upi,Auto generated transaction
TXN01067,2026-02-15,17:27,Inox Movies,Entertainment,Debit,2471,UPI,karthik@upi,Auto generated transaction
TXN01068,2026-02-15,16:11,Zomato,Food,Debit,517,UPI,karthik@upi,Auto generated transaction
TXN01069,2026-02-16,18:01,Inox Movies,Entertainment,Debit,317,UPI,karthik@upi,Auto generated transaction
TXN01070,2026-02-16,19:05,Ola,Travel,Debit,1190,UPI,karthik@upi,Auto generated transaction
TXN01071,2026-02-16,19:55,Flipkart,Shopping,Debit,1436,UPI,karthik@upi,Auto generated transaction
TXN01072,2026-02-16,14:09,Google Pay Rewards,Credit,Credit,42,UPI,karthik@upi,Auto generated transaction
TXN01073,2026-02-17,9:48,Hyderabad Metro,Travel,Debit,2269,UPI,karthik@upi,Auto generated transaction
TXN01074,2026-02-17,18:08,Swiggy,Food,Debit,1767,UPI,karthik@upi,Auto generated transaction
TXN01075,2026-02-17,13:56,Hyderabad Metro,Travel,Debit,1867,UPI,karthik@upi,Auto generated transaction
TXN01076,2026-02-17,13:33,Amazon,Shopping,Debit,295,UPI,karthik@upi,Auto generated transaction
TXN01077,2026-02-18,18:15,Blinkit,Grocery,Debit,1681,UPI,karthik@upi,Auto generated transaction
TXN01078,2026-02-18,7:30,DMart,Grocery,Debit,1143,UPI,karthik@upi,Auto generated transaction
TXN01079,2026-02-18,21:37,Ola,Travel,Debit,2320,UPI,karthik@upi,Auto generated transaction
TXN01080,2026-02-18,20:48,Uber,Travel,Debit,2043,UPI,karthik@upi,Auto generated transaction
TXN01081,2026-02-19,18:27,Uber,Travel,Debit,258,UPI,karthik@upi,Auto generated transaction
TXN01082,2026-02-19,17:04,Swiggy,Food,Debit,407,UPI,karthik@upi,Auto generated transaction
TXN01083,2026-02-19,23:43,Cafe Coffee Day,Food,Debit,2412,UPI,karthik@upi,Auto generated transaction
TXN01084,2026-02-19,21:12,Google Pay Rewards,Credit,Credit,18,UPI,karthik@upi,Auto generated transaction
TXN01085,2026-02-20,8:47,Cafe Coffee Day,Food,Debit,1232,UPI,karthik@upi,Auto generated transaction
TXN01086,2026-02-20,9:05,Uber,Travel,Debit,2134,UPI,karthik@upi,Auto generated transaction
TXN01087,2026-02-21,22:07,Uber,Travel,Debit,972,UPI,karthik@upi,Auto generated transaction
TXN01088,2026-02-21,7:52,Zomato,Food,Debit,264,UPI,karthik@upi,Auto generated transaction
TXN01089,2026-02-22,15:22,Blinkit,Grocery,Debit,2199,UPI,karthik@upi,Auto generated transaction
TXN01090,2026-02-22,21:29,Amazon,Shopping,Debit,1211,UPI,karthik@upi,Auto generated transaction
TXN01091,2026-02-22,15:34,Blinkit,Grocery,Debit,1481,UPI,karthik@upi,Auto generated transaction
TXN01092,2026-02-22,12:56,Hyderabad Metro,Travel,Debit,746,UPI,karthik@upi,Auto generated transaction
